"gene","stat"
"KMT2E",1.58674908142359
"SELPLG",1.5867164761585
"SCAF1",1.58661304351227
"AC006504.5",1.58577162856702
"PREP",1.58566276734555
"MITD1",1.5852573616598
"PDE3B",1.58438137349595
"CENPS",1.58390625626748
"WIPI1",1.58318651463963
"MIEF1",1.58232634687621
"ZFP14",1.58208962891972
"SOD3",1.58194085251597
"TIAM2",1.58170463168643
"AC093323.1",1.58108215947961
"UGT1A4",1.58104851547726
"HMGXB4",1.58099111102788
"SUSD3",1.58063832961129
"AC021028.1",1.58039673346889
"COQ3",1.57987730253085
"BRD9",1.57709219648516
"RIPK1",1.57705529867042
"CNMD",1.5768435407253
"SCMH1",1.57645913561506
"PRKY",1.57523265379462
"CAPN10",1.57505720524147
"AC012464.2",1.57500536879768
"VPS37A",1.57492354364334
"HLA-B",1.57402386589104
"FAM53B",1.57217964590364
"SRRD",1.57217921941365
"TRAV20",1.57211494189561
"SURF2",1.57135344402905
"IGLV3-21",1.57095591043102
"ATP9A",1.57060614830347
"CIB1",1.57020739591456
"UBR4",1.56997683336847
"ARHGAP1",1.56900836244601
"RBM26",1.56824384377134
"WHRN",1.56763967409635
"TSPAN14",1.56750498426747
"NINL",1.56705965004404
"MED9",1.5666609557239
"RB1CC1",1.56653854242142
"PDF",1.5664481509279
"SEPHS1",1.56567904525904
"HOXB4",1.56502087551479
"TRBV25-1",1.56488640053639
"KLRC2",1.56358944218625
"CSPP1",1.56334382916332
"CDK11A",1.56300162037146
"U2SURP",1.56298697367274
"ERMP1",1.56061237546183
"KATNBL1",1.56028965853776
"PSAT1",1.55964051574286
"PPIL2",1.55871425586607
"MRPL22",1.55823294416211
"POLE2",1.55792400970016
"PLXNA4",1.55786719010929
"HEATR5A",1.5573128374711
"AOX1",1.55649800036172
"GZMH",1.55622523024347
"TMEM121",1.55584887784867
"VRK3",1.55539938453283
"GRK5",1.55538300347319
"PVRIG",1.55515240635364
"BRD3OS",1.55482174904874
"FUT4",1.55450866094649
"NME6",1.55365029097995
"ZNF18",1.55357573360635
"ZNF236",1.55298412311603
"SYNGR3",1.55180381264014
"IL33",1.551452889779
"HIST1H3C",1.55139722134364
"MIER1",1.54909510180732
"MTG2",1.54850073053433
"PSMD13",1.54717172107668
"UBXN7",1.54685438359927
"TRIP4",1.54649951031373
"SLFN5",1.54632855815514
"LINC00342",1.54629065635127
"FURIN",1.54527989040694
"TMEM140",1.5446044949316
"RBM27",1.54455029184042
"HMGB2",1.54449046232514
"DDX23",1.54421378920994
"PCED1B",1.54341385146854
"DICER1",1.54333493192248
"SPSB3",1.54286834935434
"ZNF154",1.54197096908352
"HSD11B1",1.54124998547451
"LMO4",1.54117225477936
"MYL9",1.54076029436166
"IGFBP4",1.5405301970245
"DENND10",1.54043343814025
"DAAM1",1.54026878805094
"C11orf49",1.53805694658196
"ZDHHC6",1.53805132527746
"AKR7A3",1.53756589816657
"ZNF419",1.53659421330239
"KLHL20",1.53624543899634
"TTLL4",1.53566232219407
"SAYSD1",1.53561706018946
"ACAD8",1.53520789115121
"ANKLE2",1.53515829970592
"BRWD1",1.53487927867177
"TUSC2",1.53414995083085
"FAM167A",1.53365058489144
"HDHD3",1.53335620853811
"KRT86",1.53297846936184
"ZNF526",1.53258628103686
"BLMH",1.53258335084334
"DMTF1",1.53217171236391
"CCR2",1.53209218392164
"AC007878.1",1.53151738631157
"MSMO1",1.5314414798907
"C15orf40",1.53101581399519
"KIF18A",1.53068338812695
"AC007952.4",1.530199635781
"ETS1",1.52990911762191
"FAM219B",1.52976236851904
"SETDB1",1.5297143791377
"ZC3H12D",1.52779837468956
"RAD54L2",1.52773741169218
"C8orf76",1.52757806848027
"HSPG2",1.52710374517116
"L1CAM",1.52685887996372
"TAOK1",1.5262281283837
"DDX56",1.52385597051874
"ARNTL2",1.52319773239174
"NCS1",1.52277984804554
"FBXO42",1.52217988496439
"RO60",1.52210816105326
"HIST1H3B",1.52124608570595
"ECSCR",1.52120400438173
"RPAP2",1.52083800781747
"BX088651.4",1.51937496147419
"KCNK12",1.51901346979516
"TTLL7",1.51896727620575
"DIDO1",1.51894586957016
"FANCF",1.51864537175923
"MRPL2",1.51844358772662
"TRPC4AP",1.51794691295909
"HIST1H4F",1.51776543823782
"SIK3",1.51766428862814
"ZNF639",1.51754113452603
"WDR35",1.51634103489469
"SAP30BP",1.51630777688996
"POLR2J2",1.51581181839016
"SCFD1",1.51530675419499
"TULP3",1.51479576559041
"FAIM",1.51476478700647
"INPP5F",1.51424778275394
"BARD1",1.51390648377172
"MREG",1.51377846617482
"CYTH2",1.51345076439458
"DDX42",1.51231641858488
"AC006001.2",1.51081974192446
"EIF4G1",1.51065618457786
"DGCR8",1.5103207058758
"SASS6",1.50989560576388
"NTRK2",1.50961612208543
"PIN1",1.50955481874803
"CLPX",1.50886597774525
"EIF2B4",1.50844588341627
"ARL16",1.508140521628
"TRBV13",1.50799297403098
"ST3GAL5",1.50764914592591
"AC127502.2",1.50678141041413
"GPR68",1.50654583896905
"TRAV23DV6",1.50638822689388
"IFNAR2",1.50551767477516
"PBX4",1.50543129588595
"MCOLN2",1.50514967788549
"SAMD3",1.50503075830369
"KDM5B",1.50433581465954
"TMTC3",1.50397079600044
"PTMS",1.50243495555067
"PLPP2",1.50234252289897
"PSMD7",1.5022380648167
"KSR1",1.50187371297579
"ANO9",1.50110768051945
"KIF24",1.50047055660616
"REXO2",1.49952959401697
"TGS1",1.49895453584938
"FAM126B",1.4985205701262
"IL2RG",1.49821215493837
"CNPY2",1.4979963708452
"TNFRSF25",1.4971038082181
"C12orf43",1.49680067816572
"CDK9",1.49649408022952
"GIMAP7",1.49519878470904
"TNFAIP1",1.49471982917268
"ORAI1",1.49423872180726
"MRPS14",1.49314208363263
"TBCD",1.49231175722284
"RPUSD1",1.4921051133415
"STK24",1.49085741700475
"RBM17",1.49071943645324
"USP10",1.49060973812636
"AGO2",1.49022270621291
"TIMM29",1.48996049028373
"PINK1",1.48953312391629
"MACO1",1.48925040933454
"RALGDS",1.48829126041801
"LGALS8",1.48828670486248
"ARL6",1.48821261313148
"GRAMD1C",1.48815557155954
"IGF2",1.48748398672995
"TAF3",1.48724741700385
"COQ9",1.48720845298551
"PLEKHN1",1.48709372850265
"MARCH7",1.48697031226179
"LRRC47",1.48635758424768
"ECI2",1.48609356495938
"DSTYK",1.48558767680333
"CKAP5",1.48536543146141
"AL157402.2",1.48533293644986
"ARHGAP9",1.48526838960084
"KDM3B",1.48500295030158
"HDGF",1.48468212602498
"CIR1",1.48450793757669
"SHFL",1.48289681126225
"GRWD1",1.48287738284812
"DAPK3",1.48217228250591
"RASSF8",1.48117011336018
"KATNAL1",1.48112708580945
"NIPBL",1.48097293152432
"ARHGEF28",1.4804105584583
"YIPF5",1.48009457708797
"PPIL1",1.47800666709998
"ARPC1A",1.47763340924266
"AP4M1",1.47697486489021
"UGT2B15",1.47688963116069
"EIF5B",1.47684718190971
"ZNF398",1.4768296477112
"POLR3A",1.47645700377953
"CNTRL",1.47594654462164
"ZBTB41",1.47574349000103
"CUTC",1.47528546993909
"EIF2S2",1.4752033486551
"KIF22",1.47384625756585
"TRAF3",1.47326796074825
"EIF2AK1",1.47270557361184
"ZNF875",1.47243326842056
"PDXP",1.4720064758613
"TIAM1",1.47198360504318
"RUNX2",1.471092375114
"PIGC",1.4708473821845
"C17orf97",1.47071076101447
"NDFIP2",1.4707006194137
"EIF3J",1.47023342585729
"RAB3GAP2",1.46991421761767
"HLA-A",1.46963186371388
"RRP36",1.46924728557671
"ARMC8",1.46875096771923
"PPP1R21",1.46849980235171
"PKD2",1.46778673539139
"ODF2",1.46694115921443
"CCDC82",1.46685384020819
"DDX1",1.46633842979483
"TRAF3IP3",1.46599504170479
"UPF3A",1.46593217742065
"LCMT1",1.46591668200526
"FBXO31",1.46568109950737
"TRAV5",1.46534120812013
"PPM1G",1.46484249042929
"C5orf24",1.46468968315544
"ADGRG5",1.46376762824894
"GAN",1.46310261682093
"PSMA5",1.46283022708345
"FGD3",1.46254429501536
"BMT2",1.46212459979308
"PDCD1",1.46209123025714
"CCPG1",1.46093855077965
"ZNF615",1.46067008788769
"C1orf198",1.46065244110739
"MTG1",1.45960144839385
"WEE1",1.45948469806073
"PUDP",1.4591208029057
"CDC7",1.45890533516352
"AP002505.3",1.45888218150252
"POLR2I",1.45877833594267
"WDR48",1.45839980201416
"RTCB",1.45753728798044
"COX20",1.45724110735146
"NDUFS3",1.45675760282896
"LINS1",1.45667441837364
"TAP1",1.45578679716191
"CHD4",1.45528955658931
"GIPC1",1.45523790010917
"TMUB2",1.45470518099069
"ZNF181",1.45402304202115
"DUSP11",1.4532768648795
"TTC24",1.4526992933362
"IKZF3",1.45219440915794
"ZNF140",1.45127051621995
"PCYT2",1.45107471720928
"PBRM1",1.45082698709342
"FBXO7",1.45019354721156
"BDP1",1.44981991856132
"SEC11C",1.44956673232344
"DKC1",1.44953032532003
"AC243829.4",1.44925490400166
"RSF1",1.4489679280608
"NKAPD1",1.44855288614767
"WDR5",1.4480508924696
"ZNF497",1.44782242898927
"PDPR",1.44736191826645
"LANCL1",1.44685772156012
"NELL2",1.44596172400824
"BRMS1",1.44560055405419
"TCP11L1",1.44548075670226
"LMAN1",1.44516908592738
"ST6GALNAC4",1.44428709400952
"C14orf28",1.44325053772233
"MED4",1.44300376675663
"GMPPB",1.44295391095996
"ZNF444",1.44224611001664
"TRAPPC13",1.44218524560612
"PRPF3",1.44193169289867
"PPP1R16B",1.44137106588048
"C1orf35",1.44112608359115
"ZRANB2",1.44104466701858
"SMUG1",1.44041582172336
"REEP5",1.44026403247898
"PSMC2",1.43973825971545
"GIPR",1.43967814797774
"CDC42SE2",1.43864706760152
"CASP6",1.43858656348188
"TTC39C",1.43808025212052
"NUP205",1.43804501302823
"LINC00662",1.43743682362884
"TCAF2C",1.43680198655833
"TAX1BP1",1.43644290222502
"STOX1",1.43532141935387
"MBIP",1.43509582902347
"RGS13",1.43417449088254
"XPA",1.43363614775827
"ENDOG",1.43278068570124
"HIST1H1E",1.43259515609849
"RARS",1.43242179702706
"MRPS18A",1.43224522673896
"RPS6KA3",1.43197566164235
"FXYD2",1.43186544233814
"UBE2Z",1.43092753607408
"SIRT2",1.4304365847528
"MIGA2",1.43021995269572
"LYST",1.43001385212422
"PTPMT1",1.42986774669757
"HABP4",1.42917717200809
"PDCD10",1.42839076828939
"LIN9",1.42834770116517
"AC073111.4",1.42833112918001
"BLOC1S2",1.42832371750795
"SARDH",1.42828965113455
"SRRM1",1.42826270800767
"ZNF483",1.42817183731795
"KIAA0319L",1.42809739692618
"PPP1R3D",1.42806369173226
"DAZAP1",1.42786942886623
"FEN1",1.42785466384897
"SLC1A4",1.42750600444735
"CNPY4",1.42687058230999
"C18orf54",1.42684058908146
"PGP",1.42646175650277
"FIP1L1",1.42638660606686
"RNF40",1.42627771277037
"TRIM11",1.42620873445528
"MEN1",1.42607100346788
"TMEM165",1.42530015480779
"DTX1",1.42504589610283
"NLRP2",1.42411047474953
"LRRC14",1.42225056363243
"CCNDBP1",1.42212332361565
"TUBGCP5",1.4220982451237
"ECEL1",1.4219188148361
"AP003472.1",1.42151366613793
"SDC1",1.42138708067292
"MUL1",1.42096663361397
"TRAV18",1.42040057027482
"GLG1",1.41865977453193
"DOLK",1.41842667490438
"PDLIM3",1.41809480850984
"TDP2",1.41790203661335
"SH3GLB1",1.41709126599957
"C16orf87",1.41683162531394
"LRPAP1",1.41652379746655
"PDCL",1.41423057337506
"NFYB",1.41420066204843
"SF3B2",1.41319096042892
"HIST1H2AJ",1.41265801454463
"GCLM",1.41194938371382
"TRBV7-2",1.41147386229191
"BLCAP",1.41092046052847
"LRWD1",1.41066897948505
"WDR6",1.41034467411071
"SLC52A2",1.4102622417495
"PNKP",1.40967090681783
"TMEM245",1.4093984802047
"BATF",1.40872328659974
"NR2C2",1.40852461556154
"RGP1",1.40822394744177
"PTRH1",1.40821329819187
"PTCRA",1.40820662191578
"GCHFR",1.40776984207626
"APOLD1",1.40770758337274
"RNF31",1.40757004442619
"INSYN2A",1.40728765237544
"IK",1.4071279971706
"BAZ1B",1.407035173731
"POLR2J3",1.40701747929695
"EXO5",1.40659734103336
"SEPTIN11",1.40646507228517
"BSDC1",1.40643158999749
"AKAP9",1.40610203303256
"KRT7",1.40608556956929
"NXN",1.40584122654855
"ANKRD36B",1.40576893553631
"PHF11",1.40558622052399
"TMEM203",1.40451988772506
"TPM1",1.40441373443389
"ELP2",1.40408984225431
"GPANK1",1.40382049339857
"SF3B3",1.40381178531976
"FBXW2",1.40374669119458
"USP1",1.40366241083174
"DYNC1LI2",1.40364936584044
"DHX30",1.4036000335311
"GSKIP",1.40349723409856
"AC090114.2",1.40327476519676
"LIMD2",1.40307649229343
"METTL23",1.40176336255496
"ETAA1",1.4013254215282
"ZSCAN16",1.40093846745723
"KPNA6",1.4009214737957
"PCGF6",1.40045384314193
"KCTD7",1.39910832137866
"IGKV3D-15",1.39848943022952
"AQP1",1.39832748572253
"GAREM2",1.39820711696523
"MLLT3",1.39805088336998
"AL135818.1",1.39771577885262
"NPLOC4",1.39708922650226
"TMEM138",1.39673080659177
"SNRPA1",1.39621978460724
"CHMP6",1.3959886198928
"ZMAT2",1.39477068558659
"NDUFAF8",1.39438405372578
"CYP20A1",1.39410833721802
"ZSWIM8",1.39322280415303
"YAE1",1.39315308300014
"HACD1",1.39299185777587
"OGFOD1",1.39256758168927
"GPAT4",1.39246602738333
"MANF",1.39240451999303
"BLOC1S5",1.39186036121857
"ABT1",1.39051720965505
"KDM5D",1.39040444272942
"ZNF747",1.39006478969803
"TRAV19",1.3897299702555
"IGHM",1.38945910021208
"SLC16A11",1.38913693665937
"SCAMP3",1.3890323251455
"DCUN1D5",1.3890139630503
"IL13",1.38892556855667
"SEC62",1.38783042654717
"CANT1",1.38759675478695
"SFI1",1.38710292656271
"COL3A1",1.38705736948026
"MORC3",1.38654163322177
"C7orf25",1.38612462508907
"CPOX",1.38591302749023
"USP39",1.38587634759634
"ATG4B",1.3858287962324
"NAT10",1.38556458168567
"UCK1",1.38553115798305
"NRF1",1.38546147263254
"COIL",1.38525432947554
"ETV1",1.38488356180008
"PPP1R12A",1.38458120822663
"ZNF41",1.38439801523649
"DIXDC1",1.38438205650368
"RABEP1",1.38434954841312
"KIF5A",1.38385548069358
"MIF",1.38286615341578
"GOLGA4",1.38217694411317
"WDR74",1.38213543370326
"CSNK1E",1.3821230479413
"GFM1",1.38208656191126
"ELP6",1.38087665269767
"ACTR10",1.38067486097668
"BUB1",1.38055634613719
"SNX4",1.38015622168809
"MTERF1",1.37973809935649
"COPB2",1.37908656836846
"ABHD17A",1.37872595576983
"TAGLN",1.37869048436823
"NAA35",1.37863542202035
"RCAN3",1.37860012448719
"SERAC1",1.37835753585196
"CASP2",1.37786338968019
"TM9SF3",1.37748634255494
"ERLEC1",1.37739078482424
"FYCO1",1.37737950113346
"MED15",1.37624663694144
"TTC9C",1.37596708189512
"RNF26",1.37586119975717
"CBR3",1.37528197499626
"SS18",1.37478396958049
"SELENOO",1.37447344947722
"FBXL8",1.37317236862554
"PLAC9",1.37246050707235
"C6orf47",1.37237573342299
"FBXO21",1.37117125737676
"USP14",1.37108096316868
"CENPJ",1.37074439918325
"PAXIP1",1.37057189857441
"HCN3",1.37050441563443
"RIPK3",1.3703737010243
"ARHGAP11A",1.36991505360614
"ZNF449",1.36960337751245
"GPKOW",1.36897693442028
"TRAPPC2L",1.36852416831906
"AP5M1",1.36831675950431
"ZNF606",1.36801891568629
"TRBV24-1",1.36744860901277
"MAT2B",1.36718849580052
"CSNK2A1",1.36710703460259
"ASB7",1.3668780141273
"GIGYF2",1.36669268816054
"SP2",1.36657859278708
"ZNF513",1.36656132787253
"YWHAQ",1.36652372459429
"GTF3C1",1.36611949600017
"CNIH4",1.36599184262308
"MTF2",1.3658600674574
"SEC24C",1.36555353687953
"BUD13",1.36504539774913
"CUL4A",1.3646688690031
"ZC4H2",1.36423393243453
"CDS2",1.36353863085055
"ZNF420",1.36340279202397
"RANBP3",1.36330613557508
"PTOV1",1.36328909555135
"MRPL41",1.36318719005186
"RAD51-AS1",1.36292974873284
"ZNF500",1.36284822676509
"EHF",1.36275216589469
"PSMA3",1.362399829815
"CHD6",1.36214559529605
"ZNHIT2",1.36120630602784
"NSUN3",1.3603347020931
"GNPTAB",1.3602390854709
"TCL1A",1.36022579615564
"ZNF649",1.35975825458369
"MARK3",1.35952307220106
"USP7",1.35908544348618
"PBDC1",1.35841677071174
"RBM5",1.35837706049315
"KIN",1.35809150651331
"ZSCAN25",1.35771953173668
"ZFYVE1",1.35715123025519
"ZFR2",1.35567272587887
"AC055839.2",1.35523033518507
"CCDC174",1.35445822179904
"AMER1",1.35405938829591
"SARM1",1.3539560129552
"MSC-AS1",1.35347956087743
"ACOX3",1.35296700346353
"ITGA4",1.35282127656694
"RNF145",1.35257614020763
"HARS",1.35185975684784
"SNRNP40",1.3516668478345
"NPTXR",1.35143669080515
"FAF2",1.35121308373808
"KIF5C",1.35111989082023
"DLGAP1-AS1",1.35094321147866
"HMGN4",1.35043150828693
"RPUSD2",1.35008374502629
"FBXO38",1.34991820075092
"MYCBP",1.34986632872102
"CMTM8",1.34981264077718
"ITGA3",1.34917041965819
"NUTM2B-AS1",1.34783847294479
"PGBD1",1.34780403650031
"LSM14A",1.34749595625546
"CDIPT",1.34678412479118
"ZNF346",1.34651080177132
"HSPA12A",1.34649672652356
"ZBTB45",1.34609015238576
"GPR174",1.34596886285703
"IGKV1D-12",1.34581686925252
"PLK4",1.34521190079393
"BAIAP2L1",1.34518309082998
"GMEB1",1.34432981253258
"CCDC168",1.34406856294524
"RCC1L",1.3438468626196
"MAIP1",1.34369486341425
"SEC23A",1.34365049380897
"NUP50",1.34338673595638
"WDCP",1.34272359500258
"TBC1D22B",1.34208140645717
"ANAPC10",1.34132732001472
"SEC22C",1.34052185537657
"SLC20A2",1.33912693383588
"COPG1",1.33911042916445
"H1FX",1.33897880037186
"GTF3C4",1.33892065097129
"DDX19A",1.33853183052743
"GNG2",1.3382289079137
"RDH14",1.33777086161736
"PEX1",1.3369604633067
"MED16",1.33680799826765
"ZNF507",1.33590087517809
"ELMO2",1.33556801473988
"PARL",1.33512363678228
"DNAJC18",1.33457360301143
"CDK5RAP1",1.33444402098858
"AC104461.1",1.33440806475625
"SRGAP3",1.33411935337946
"ACTR5",1.33391442601184
"CKAP2L",1.33343788918999
"SNAPC4",1.33324282925537
"PGM3",1.33267923696368
"PIK3CD",1.33243491290245
"MADD",1.33230110147049
"LEPROTL1",1.33201962306349
"MRPL12",1.33196993880707
"DCUN1D2",1.33177774904501
"KDM4A",1.33157732574301
"IFT52",1.33108857456455
"SPPL2A",1.33055633023184
"NKAP",1.33044610006722
"DDB1",1.33038409992792
"RPS27L",1.32954267059331
"CAV1",1.32830497601972
"MED11",1.32819572321265
"HPD",1.32767224814539
"FSD1L",1.32716259132532
"AC105446.1",1.32641686928774
"NRBP1",1.32619778893449
"HTATIP2",1.32582664673374
"ZNF568",1.32572101410307
"SCRN2",1.32528242708474
"CCDC74A",1.32501609129425
"AGFG1",1.32498019070861
"HRAS",1.32462748416643
"ARMC9",1.32449148002306
"PPP2R2D",1.32390044996717
"MIR4435-2HG",1.32388550572561
"COMMD3",1.32345475171685
"STRIP2",1.32336018194876
"PSMD14",1.32224243440247
"SEC61A2",1.32041237020909
"UFSP1",1.32023151942216
"MARCH9",1.31990498704894
"AKR1C2",1.31858207921083
"ZBTB8OS",1.3183971532956
"LINC02595",1.31838957780535
"ZNF235",1.31835277888683
"PPP1R35",1.31828982466038
"MRPS23",1.31777996186048
"RNF111",1.31771793786397
"C2orf49",1.31764727355279
"C5orf34",1.31763569897256
"ZDHHC16",1.3166948155439
"ADPRHL2",1.31663091770924
"RABGAP1L",1.31617894060521
"AL049840.5",1.31604384801931
"MED18",1.31565864431992
"SREK1IP1",1.31565325487159
"TCF4",1.31444237103928
"NCKAP1",1.31425972063195
"PMF1",1.31424315978736
"PERP",1.31361734676101
"KLHL9",1.31316704035712
"CENPC",1.31304359599527
"AL117379.1",1.31160349957161
"DDB2",1.31113361922977
"TMEM265",1.31091860127617
"DNAJA3",1.31066585133072
"SDF4",1.3102208467322
"NDUFC1",1.30999044504944
"SUPT5H",1.30971411785515
"BCL11B",1.30969108361813
"CIAPIN1",1.30965232572376
"NFRKB",1.30921112938695
"ZNF383",1.30899169241209
"SHCBP1",1.3087400407346
"KIF11",1.30847644667404
"MAP3K4",1.30803013564005
"SCN8A",1.3080206538421
"ZNF264",1.30759388329082
"KCNK5",1.30754453368299
"SSNA1",1.30597037817822
"IFNAR1",1.30545648246533
"IMMP1L",1.30452360948432
"WDR60",1.30439605559335
"ZNF174",1.3042033486866
"KCNN4",1.30418452274757
"IDH3A",1.30412185606199
"PSMD11",1.30409881491584
"AL157394.3",1.30339695164725
"PPP2R3A",1.30305684574881
"CUL5",1.30239990735611
"SCAMP2",1.30232638552283
"GID4",1.30178932912699
"ZFHX2",1.30106987121185
"BBS12",1.30044073512064
"AL139393.3",1.29948441489946
"RNF220",1.29939374434436
"FBLN7",1.29850573432289
"PPP1R37",1.2982239949315
"NFXL1",1.29816572025923
"SPCS2",1.29774991615709
"IGLV4-69",1.29750959387954
"CDC27",1.29720017689089
"THUMPD2",1.29697345852637
"RPS10",1.29660410480364
"SMC4",1.29602838368722
"MKLN1",1.29586747635808
"ASB6",1.29576167515304
"DUSP4",1.29568390225194
"SARS",1.29518177468965
"MYH9",1.29512449104525
"LETM1",1.29430291731846
"CRBN",1.2932066124816
"RNF207",1.29301145997831
"TPPP",1.29220380865909
"PEX2",1.29150403980027
"GLOD4",1.29121193925101
"LAMTOR5",1.29100218730054
"FNBP1",1.29093840955099
"ZFP64",1.29076236573357
"ASPHD2",1.29070228997615
"SERP2",1.29031906473432
"YTHDF1",1.29002737728775
"LINC02812",1.28999620739936
"REV1",1.28986103580147
"E2F4",1.2897495723692
"PPP6R3",1.28947841838103
"ZNF101",1.28933786918403
"NUDT21",1.28893210195584
"MICALL1",1.28888001921573
"UQCC3",1.28824361301122
"PNISR",1.28808168912067
"CHFR",1.28787572204074
"MYB",1.28750068750368
"SPSB1",1.28740954383341
"STXBP4",1.28656708599968
"ELMOD3",1.2864879462296
"ITGB1",1.28634359534551
"DCAF17",1.28629604542082
"ZNF470",1.28614552333593
"TRAV26-1",1.28601472976729
"VEZF1",1.28589137843583
"TRBV10-2",1.28585241363617
"ACSF3",1.28554278009997
"APBB1",1.28528820662848
"WAKMAR2",1.28460159283646
"SSPN",1.28430299121202
"BAK1",1.28390837910007
"AL645933.3",1.28381461757977
"ZNF592",1.28355049017528
"GORASP2",1.28352865261818
"RCAN2",1.28304284314716
"PTOV1-AS2",1.28273839275428
"NDUFS5",1.28257184789765
"INAVA",1.28256027860658
"ARMC1",1.28209372894984
"NHLRC2",1.28177490556518
"RABGAP1",1.28163215743359
"WDR83",1.28161236922567
"COLEC11",1.28114724170195
"TGFBR2",1.28111319153805
"KLRK1",1.28065273357686
"HSDL1",1.28003834110529
"RASAL3",1.27984385260124
"IP6K1",1.2795004440622
"MANEA-DT",1.27913548936618
"FMR1",1.27905885633894
"RAD18",1.27900015930301
"ZNF292",1.27865794227713
"TM9SF1",1.27839718249173
"BAZ2A",1.27803992614512
"HAGH",1.27770810011735
"VANGL1",1.27685539915708
"AC120193.1",1.27672463246845
"PHAX",1.27643142010654
"WAPL",1.2760694342771
"DOP1A",1.27596933479714
"TCTN2",1.27556916397564
"ZC3H3",1.27469518099094
"CTPS1",1.27349270569565
"NXPH4",1.2733879595656
"TRIM27",1.27247861978587
"MBP",1.27190887543243
"MYO7A",1.27175267159065
"LAMB1",1.27159476806081
"MAP7D3",1.27144558123855
"EDC3",1.27112551688462
"MRPL10",1.27075152507146
"DNAL4",1.27010409954174
"USP8",1.26944507889079
"SMG8",1.26904810570431
"PRKX",1.2686838763568
"MRPL57",1.26866261410665
"RANBP6",1.26857814055158
"RRBP1",1.26783624559497
"NDRG4",1.26726823609475
"SLC25A20",1.26704856738106
"CASTOR2",1.26689888834306
"LINC01619",1.26594748813456
"MRPL48",1.26491298347183
"SEC31B",1.26472879643979
"AC016065.1",1.26471076389252
"CYP1B1",1.26454721977197
"DHX29",1.26377910172891
"ESR2",1.26358246064394
"POGK",1.26277556008475
"ATL1",1.26218294659559
"TMEM208",1.26195809543775
"KLHL7",1.26184070894584
"B3GALT4",1.2617285561391
"LRRC40",1.26146283163134
"AC107223.1",1.26086565865505
"CD7",1.26080296687202
"APC",1.26027018886196
"TRAV9-2",1.2601728382402
"CELF1",1.25961520863445
"MTRF1L",1.25939047805088
"OSGEP",1.25893818984688
"CDCA4",1.25874856630277
"LRIG2",1.25842342277829
"CDC5L",1.25816723093952
"GATD1",1.25805434381358
"VPS33A",1.25767821294012
